qacc	Freq	Species
ASV8067	489	Enterococcus_faecium
ASV8068	684	Lactobacillus_plantarum
ASV8069	548	Lactobacillus_fermentum
ASV8070	465	Lactobacillus_plantarum
ASV8071	264	Lactobacillus_salivarius
ASV8072	207	Acetobacter_pasteurianus
ASV8073	889	Lactobacillus_fermentum
ASV8074	227	Acetobacter_pasteurianus
ASV8075	907	Lactobacillus_plantarum
ASV8076	432	Lactobacillus_plantarum
ASV8077	885	Lactobacillus_plantarum
ASV8078	882	Lactobacillus_plantarum
ASV8079	339	Lactobacillus_plantarum
ASV8080	799	Lactobacillus_plantarum
ASV8081	415	Lactobacillus_plantarum
ASV8082	219	Weissella_cibaria
ASV8083	412	Lactobacillus_plantarum
ASV8084	844	Lactobacillus_plantarum
ASV8085	364	Lactobacillus_brevis
ASV8086	287	Lactobacillus_salivarius
ASV8087	211	Acetobacter_pasteurianus
ASV8088	712	Lactobacillus_plantarum
ASV8089	829	Lactobacillus_plantarum
ASV8090	878	Lactobacillus_plantarum
ASV8091	822	Lactobacillus_plantarum
ASV8092	882	Lactobacillus_plantarum
ASV8093	472	Lactobacillus_brevis
ASV8094	253	Lactobacillus_salivarius
ASV8095	909	Lactobacillus_plantarum
ASV8096	558	Lactobacillus_plantarum
ASV8097	902	Lactobacillus_plantarum
ASV8098	856	Lactobacillus_plantarum
ASV8099	456	Lactobacillus_casei
ASV8100	907	Lactobacillus_plantarum
ASV8101	532	Lactobacillus_plantarum
ASV8102	909	Lactobacillus_plantarum
ASV8103	281	Lactobacillus_salivarius
ASV8104	185	Mycobacterium_tuberculosis
ASV8105	907	Lactobacillus_plantarum
ASV8106	868	Lactobacillus_plantarum
ASV8107	275	Lactobacillus_plantarum
ASV8108	429	Lactobacillus_plantarum
ASV8109	898	Lactobacillus_plantarum
ASV8110	859	Lactobacillus_plantarum
ASV8111	427	Lactobacillus_casei
ASV8112	226	Acetobacter_pasteurianus
ASV8113	903	Lactobacillus_plantarum
ASV8114	907	Lactobacillus_plantarum
ASV8115	907	Lactobacillus_plantarum
ASV8116	904	Lactobacillus_plantarum
ASV8117	225	Acetobacter_pasteurianus
ASV8118	302	Lactobacillus_salivarius
ASV8119	588	Lactobacillus_plantarum
ASV8120	262	Lactobacillus_salivarius
ASV8121	907	Lactobacillus_plantarum
ASV8122	907	Lactobacillus_plantarum
ASV8123	223	Acetobacter_pasteurianus
ASV8124	279	Lactobacillus_sakei
ASV8125	518	Lactobacillus_casei
ASV8126	885	Lactobacillus_plantarum
ASV8127	218	Acetobacter_pasteurianus
ASV8128	884	Lactobacillus_plantarum
ASV8129	907	Lactobacillus_plantarum
ASV8130	226	Acetobacter_pasteurianus
ASV8131	713	Lactobacillus_plantarum
ASV8132	887	Lactobacillus_plantarum
ASV8133	907	Lactobacillus_plantarum
ASV8134	911	Lactobacillus_plantarum
ASV8135	428	Lactobacillus_plantarum
ASV8136	883	Lactobacillus_plantarum
ASV8137	515	Lactobacillus_plantarum
ASV8138	283	Lactobacillus_salivarius
ASV8139	587	Lactobacillus_plantarum
ASV8140	385	Lactobacillus_plantarum
ASV8141	909	Lactobacillus_plantarum
ASV8142	218	Acetobacter_pasteurianus
ASV8143	471	Lactobacillus_brevis
ASV8144	224	Acetobacter_pasteurianus
ASV8145	717	Lactobacillus_plantarum
ASV8146	458	Lactobacillus_brevis
ASV8147	882	Lactobacillus_plantarum
ASV8148	495	Lactobacillus_brevis
ASV8149	208	Acetobacter_pasteurianus
ASV8150	874	Lactobacillus_plantarum
ASV8151	249	Weissella_cibaria
ASV8152	816	Bacillus_licheniformis
ASV8153	239	Weissella_cibaria
ASV8154	777	Bacillus_licheniformis
ASV8155	239	Enterococcus_faecium
ASV8156	494	Cronobacter_sakazakii
ASV8157	264	Weissella_cibaria
ASV8158	614	Klebsiella_pneumoniae
ASV8159	690	Bacillus_licheniformis
ASV8160	251	Weissella_cibaria
ASV8161	359	Lactobacillus_plantarum
ASV8162	546	Lactobacillus_plantarum
ASV8163	845	Bacillus_licheniformis
ASV8164	259	Weissella_cibaria
ASV8165	688	Lactobacillus_plantarum
ASV8166	243	Weissella_cibaria
ASV8167	353	Pediococcus_pentosaceus
ASV8168	261	Weissella_cibaria
ASV8169	816	Bacillus_licheniformis
ASV8170	820	Bacillus_licheniformis
ASV8171	352	Cronobacter_sakazakii
ASV8172	494	Cronobacter_sakazakii
ASV8173	764	Bacillus_licheniformis
ASV8174	241	Weissella_cibaria
ASV8175	146	Stenotrophomonas_rhizophila
ASV8176	303	Lysinibacillus_fusiformis
ASV8177	743	Bacillus_licheniformis
ASV8178	817	Bacillus_licheniformis
ASV8179	596	Bacillus_licheniformis
ASV8180	395	Lactobacillus_casei
ASV8181	659	Bacillus_licheniformis
ASV8182	435	Lactobacillus_fermentum
ASV8183	620	Bacillus_licheniformis
ASV8184	690	Bacillus_licheniformis
ASV8185	312	Enterococcus_faecium
ASV8186	668	Bacillus_licheniformis
ASV8187	181	Paenibacillus_polymyxa
ASV8188	583	Bacillus_licheniformis
ASV8189	707	Bacillus_licheniformis
ASV8190	395	Enterococcus_faecium
ASV8191	645	Bacillus_licheniformis
ASV8192	722	Bacillus_licheniformis
ASV8193	253	Weissella_cibaria
ASV8194	416	Cronobacter_sakazakii
ASV8195	494	Lactobacillus_brevis
ASV8196	754	Bacillus_licheniformis
ASV8197	248	Weissella_cibaria
ASV8198	741	Bacillus_licheniformis
ASV8199	114	Geobacillus_thermodenitrificans
ASV8200	198	Weissella_cibaria
ASV8201	218	Klebsiella_pneumoniae
ASV8202	860	Bacillus_licheniformis
ASV8203	412	Klebsiella_pneumoniae
ASV8204	716	Bacillus_licheniformis
ASV8205	67	Paenibacillus_amylolyticus
ASV8206	888	Bacillus_licheniformis
ASV8207	401	Lactobacillus_casei
ASV8208	249	Weissella_cibaria
ASV8209	749	Bacillus_licheniformis
ASV8210	347	Enterococcus_faecium
ASV8211	268	Weissella_cibaria
ASV8212	386	Enterococcus_faecium
ASV8213	396	Lactobacillus_plantarum
ASV8214	283	Listeria_monocytogenes
ASV8215	135	Ornithobacterium_rhinotracheale
ASV8216	243	Weissella_cibaria
ASV8217	626	Bacillus_licheniformis
ASV8218	664	Klebsiella_pneumoniae
ASV8219	707	Bacillus_licheniformis
ASV8220	91	Rhodobacter_sphaeroides
ASV8221	259	Weissella_cibaria
ASV8222	880	Bacillus_licheniformis
ASV8223	798	Lactobacillus_plantarum
ASV8224	259	Weissella_cibaria
ASV8225	859	Bacillus_licheniformis
ASV8226	814	Bacillus_licheniformis
ASV8227	897	Bacillus_licheniformis
ASV8228	857	Klebsiella_pneumoniae
ASV8229	241	Weissella_cibaria
ASV8230	542	Lactobacillus_plantarum
ASV8231	390	Lactobacillus_kunkeei
ASV8232	885	Bacillus_licheniformis
ASV8233	781	Bacillus_licheniformis
ASV8234	691	Bacillus_licheniformis
ASV8235	742	Klebsiella_pneumoniae
ASV8236	516	Enterococcus_faecium
ASV8237	888	Bacillus_licheniformis
ASV8238	768	Bacillus_licheniformis
ASV8239	841	Bacillus_licheniformis
ASV8240	678	Bacillus_licheniformis
ASV8241	248	Weissella_cibaria
ASV8242	319	Lactobacillus_paracasei
ASV8243	217	Porphyromonas_levii
ASV8244	130	Corynebacterium_pseudotuberculosis
ASV8245	97	Ornithobacterium_rhinotracheale
ASV8246	756	Klebsiella_pneumoniae
ASV8247	107	Mycobacterium_intracellulare
ASV8248	538	Salmonella_enterica
ASV8249	448	Salmonella_enterica
ASV8250	768	Bacillus_licheniformis
ASV8251	360	Enterococcus_faecium
ASV8252	174	Lysinibacillus_fusiformis
ASV8253	837	Salmonella_enterica
ASV8254	136	Porphyromonas_levii
ASV8255	177	Lysinibacillus_fusiformis
ASV8256	73	Ornithobacterium_rhinotracheale
ASV8257	163	Curtobacterium_flaccumfaciens
ASV8258	397	Porphyromonas_levii
ASV8259	332	Enterococcus_faecium
ASV8260	133	Porphyromonas_levii
ASV8261	129	Corynebacterium_pseudotuberculosis
ASV8262	130	Mycobacterium_tuberculosis
ASV8263	800	Salmonella_enterica
ASV8264	773	Salmonella_enterica
ASV8265	50	Sphingobacterium_multivorum
ASV8266	132	Kocuria_rosea
ASV8267	97	Ornithobacterium_rhinotracheale
ASV8268	439	Salmonella_enterica
ASV8269	741	Klebsiella_pneumoniae
ASV8270	351	Enterococcus_faecium
ASV8271	174	Lysinibacillus_fusiformis
ASV8272	839	Salmonella_enterica
ASV8273	76	Porphyromonas_levii
ASV8274	874	Lactobacillus_plantarum
ASV8275	174	Lysinibacillus_fusiformis
ASV8276	377	Lysinibacillus_sphaericus
ASV8277	369	Enterococcus_faecium
ASV8278	293	Brucella_melitensis
ASV8279	893	Salmonella_enterica
ASV8280	777	Salmonella_enterica
ASV8281	78	Porphyromonas_levii
ASV8282	370	Lysinibacillus_fusiformis
ASV8283	86	Kocuria_palustris
ASV8284	763	Salmonella_enterica
ASV8285	319	Klebsiella_pneumoniae
ASV8286	109	Mycobacterium_intracellulare
ASV8287	420	Klebsiella_pneumoniae
ASV8288	322	Achromobacter_xylosoxidans
ASV8289	229	Klebsiella_pneumoniae
ASV8290	475	Salmonella_enterica
ASV8291	294	Brucella_melitensis
ASV8292	622	Salmonella_enterica
ASV8293	355	Enterococcus_faecium
ASV8294	133	Corynebacterium_pseudotuberculosis
ASV8295	130	Corynebacterium_pseudotuberculosis
ASV8296	364	Enterococcus_faecium
ASV8297	130	Corynebacterium_pseudotuberculosis
ASV8298	64	Elizabethkingia_meningoseptica
ASV8299	276	Weissella_cibaria
ASV8300	811	Salmonella_enterica
ASV8301	364	Lysinibacillus_sphaericus
ASV8302	174	Lysinibacillus_fusiformis
ASV8303	651	Klebsiella_pneumoniae
ASV8304	258	Rhizobium_leguminosarum
ASV8305	225	Bacillus_cereus
ASV8306	123	Ornithobacterium_rhinotracheale
ASV8307	694	Rhizobium_radiobacter
ASV8308	130	Corynebacterium_pseudotuberculosis
ASV8309	108	Ornithobacterium_rhinotracheale
ASV8310	130	Corynebacterium_pseudotuberculosis
ASV8311	367	Lysinibacillus_sphaericus
ASV8312	124	Capnocytophaga_canimorsus
ASV8313	107	Mycobacterium_intracellulare
ASV8314	399	Klebsiella_pneumoniae
ASV8315	172	Capnocytophaga_canimorsus
ASV8316	297	Burkholderia_cepacia
ASV8317	103	Mycobacterium_intracellulare
ASV8318	130	Corynebacterium_pseudotuberculosis
ASV8319	805	Klebsiella_pneumoniae
ASV8320	455	Klebsiella_pneumoniae
ASV8321	130	Corynebacterium_pseudotuberculosis
ASV8322	130	Corynebacterium_pseudotuberculosis
ASV8323	861	Salmonella_enterica
ASV8324	980	Salmonella_enterica
ASV8325	354	Lysinibacillus_sphaericus
ASV8326	67	Elizabethkingia_meningoseptica
ASV8327	130	Corynebacterium_pseudotuberculosis
ASV8328	172	Salmonella_enterica
ASV8329	125	Rhodococcus_erythropolis
ASV8330	584	Klebsiella_pneumoniae
ASV8331	449	Salmonella_enterica
ASV8332	682	Klebsiella_pneumoniae
ASV8333	337	Enterococcus_faecium
ASV8334	990	Salmonella_enterica
ASV8335	164	Lysinibacillus_fusiformis
ASV8336	980	Salmonella_enterica
ASV8337	410	Lactobacillus_casei
ASV8338	148	Porphyromonas_levii
ASV8339	669	Escherichia_coli
ASV8340	130	Corynebacterium_pseudotuberculosis
ASV8341	391	Cronobacter_sakazakii
ASV8342	283	Porphyromonas_levii
ASV8343	261	Klebsiella_pneumoniae
ASV8344	655	Klebsiella_pneumoniae
ASV8345	130	Corynebacterium_pseudotuberculosis
ASV8346	130	Corynebacterium_pseudotuberculosis
ASV8347	803	Klebsiella_pneumoniae
ASV8348	128	Corynebacterium_pseudotuberculosis
ASV8349	72	Kocuria_palustris
ASV8350	148	Capnocytophaga_canimorsus
ASV8351	130	Corynebacterium_pseudotuberculosis
ASV8352	130	Corynebacterium_pseudotuberculosis
ASV8353	98	Mycobacterium_intracellulare
ASV8354	230	Enterobacter_cloacae
ASV8355	610	Listeria_monocytogenes
ASV8356	65	Corynebacterium_glutamicum
ASV8357	354	Enterococcus_faecium
ASV8358	130	Corynebacterium_pseudotuberculosis
ASV8359	906	Lactobacillus_plantarum
ASV8360	296	Brucella_melitensis
ASV8361	297	Burkholderia_cepacia
ASV8362	352	Burkholderia_pseudomallei
ASV8363	630	Salmonella_enterica
ASV8364	110	Corynebacterium_glutamicum
ASV8365	296	Brucella_melitensis
ASV8366	62	Elizabethkingia_meningoseptica
ASV8367	787	Salmonella_enterica
ASV8368	358	Enterococcus_faecium
ASV8369	130	Corynebacterium_pseudotuberculosis
ASV8370	806	Salmonella_enterica
ASV8371	75	Ornithobacterium_rhinotracheale
ASV8372	243	Burkholderia_pseudomallei
ASV8373	361	Enterococcus_faecium
ASV8374	324	Lysinibacillus_fusiformis
ASV8375	130	Corynebacterium_pseudotuberculosis
ASV8376	751	Klebsiella_pneumoniae
ASV8377	130	Corynebacterium_pseudotuberculosis
ASV8378	820	Klebsiella_pneumoniae
ASV8379	130	Corynebacterium_pseudotuberculosis
ASV8380	330	Enterococcus_faecium
ASV8381	945	Salmonella_enterica
ASV8382	130	Corynebacterium_pseudotuberculosis
ASV8383	117	Corynebacterium_glutamicum
ASV8384	123	Corynebacterium_pseudotuberculosis
ASV8385	318	Klebsiella_pneumoniae
ASV8386	72	Ornithobacterium_rhinotracheale
ASV8387	382	Porphyromonas_levii
ASV8388	280	Klebsiella_pneumoniae
ASV8389	836	Salmonella_enterica
ASV8390	942	Salmonella_enterica
ASV8391	904	Lactobacillus_plantarum
ASV8392	369	Lysinibacillus_sphaericus
ASV8393	292	Brucella_melitensis
ASV8394	679	Klebsiella_pneumoniae
ASV8395	130	Corynebacterium_pseudotuberculosis
ASV8396	158	Flavobacterium_columnare
ASV8397	130	Corynebacterium_pseudotuberculosis
ASV8398	251	Klebsiella_pneumoniae
ASV8399	816	Salmonella_enterica
ASV8400	117	Porphyromonas_levii
ASV8401	354	Enterococcus_faecium
ASV8402	126	Riemerella_anatipestifer
ASV8403	810	Klebsiella_pneumoniae
ASV8404	143	Capnocytophaga_canimorsus
ASV8405	130	Corynebacterium_pseudotuberculosis
ASV8406	197	Rhodococcus_erythropolis
ASV8407	821	Klebsiella_pneumoniae
ASV8408	789	Salmonella_enterica
ASV8409	1000	Salmonella_enterica
ASV8410	130	Corynebacterium_pseudotuberculosis
ASV8411	478	Enterococcus_faecium
ASV8412	838	Klebsiella_pneumoniae
ASV8413	131	Curtobacterium_flaccumfaciens
ASV8414	143	Bacillus_clausii
ASV8415	170	Rhodococcus_erythropolis
ASV8416	480	Klebsiella_pneumoniae
ASV8417	569	Listeria_monocytogenes
ASV8418	717	Klebsiella_pneumoniae
ASV8419	837	Salmonella_enterica
ASV8420	299	Klebsiella_pneumoniae
ASV8421	791	Lactobacillus_plantarum
ASV8422	657	Salmonella_enterica
ASV8423	980	Salmonella_enterica
ASV8424	143	Comamonas_testosteroni
ASV8425	753	Klebsiella_pneumoniae
ASV8426	130	Corynebacterium_pseudotuberculosis
ASV8427	990	Salmonella_enterica
ASV8428	547	Salmonella_enterica
ASV8429	111	Corynebacterium_glutamicum
ASV8430	810	Salmonella_enterica
ASV8431	747	Klebsiella_pneumoniae
ASV8432	191	Carnobacterium_maltaromaticum
ASV8433	294	Lysinibacillus_fusiformis
ASV8434	97	Ornithobacterium_rhinotracheale
ASV8435	157	Porphyromonas_levii
ASV8436	795	Klebsiella_pneumoniae
ASV8437	376	Lysinibacillus_sphaericus
ASV8438	920	Salmonella_enterica
ASV8439	133	Corynebacterium_pseudotuberculosis
ASV8440	754	Salmonella_enterica
ASV8441	130	Corynebacterium_pseudotuberculosis
ASV8442	114	Capnocytophaga_canimorsus
ASV8443	130	Corynebacterium_pseudotuberculosis
ASV8444	939	Salmonella_enterica
ASV8445	998	Salmonella_enterica
ASV8446	71	Ornithobacterium_rhinotracheale
ASV8447	753	Klebsiella_pneumoniae
ASV8448	130	Corynebacterium_pseudotuberculosis
ASV8449	625	Klebsiella_pneumoniae
ASV8450	614	Salmonella_enterica
ASV8451	805	Salmonella_enterica
ASV8452	480	Cronobacter_sakazakii
ASV8453	98	Porphyromonas_levii
ASV8454	781	Salmonella_enterica
ASV8455	130	Corynebacterium_pseudotuberculosis
ASV8456	130	Corynebacterium_pseudotuberculosis
ASV8457	807	Salmonella_enterica
ASV8458	356	Enterococcus_faecium
ASV8459	113	Arthrobacter_nitroguajacolicus
ASV8460	315	Enterococcus_faecium
ASV8461	893	Escherichia_coli
ASV8462	190	Klebsiella_pneumoniae
ASV8463	705	Rhizobium_radiobacter
ASV8464	910	Lactobacillus_plantarum
ASV8465	362	Lysinibacillus_sphaericus
ASV8466	358	Lysinibacillus_sphaericus
ASV8467	130	Corynebacterium_pseudotuberculosis
ASV8468	777	Klebsiella_pneumoniae
ASV8469	68	Elizabethkingia_meningoseptica
ASV8470	51	Sphingobacterium_multivorum
ASV8471	157	Lysinibacillus_fusiformis
ASV8472	327	Enterococcus_faecium
ASV8473	369	Achromobacter_xylosoxidans
ASV8474	130	Corynebacterium_pseudotuberculosis
ASV8475	130	Corynebacterium_pseudotuberculosis
ASV8476	130	Corynebacterium_pseudotuberculosis
ASV8477	97	Ornithobacterium_rhinotracheale
ASV8478	130	Corynebacterium_pseudotuberculosis
ASV8479	66	Elizabethkingia_meningoseptica
ASV8480	687	Rhizobium_radiobacter
ASV8481	416	Escherichia_coli
ASV8482	811	Salmonella_enterica
ASV8483	845	Escherichia_coli
ASV8484	269	Stenotrophomonas_maltophilia
ASV8485	349	Enterococcus_faecium
ASV8486	144	Lysinibacillus_fusiformis
ASV8487	130	Corynebacterium_pseudotuberculosis
ASV8488	446	Cronobacter_sakazakii
ASV8489	130	Corynebacterium_pseudotuberculosis
ASV8490	798	Salmonella_enterica
ASV8491	297	Burkholderia_cepacia
ASV8492	130	Corynebacterium_pseudotuberculosis
ASV8493	284	Klebsiella_pneumoniae
ASV8494	255	Staphylococcus_sciuri
ASV8495	130	Corynebacterium_pseudotuberculosis
ASV8496	130	Corynebacterium_pseudotuberculosis
ASV8497	591	Klebsiella_pneumoniae
ASV8498	130	Corynebacterium_pseudotuberculosis
ASV8499	815	Salmonella_enterica
ASV8500	388	Porphyromonas_levii
ASV8501	800	Salmonella_enterica
ASV8502	885	Salmonella_enterica
ASV8503	361	Enterococcus_faecium
ASV8504	66	Elizabethkingia_meningoseptica
ASV8505	177	Porphyromonas_levii
ASV8506	267	Klebsiella_pneumoniae
ASV8507	811	Salmonella_enterica
ASV8508	821	Lactobacillus_plantarum
ASV8509	295	Lysinibacillus_fusiformis
ASV8510	164	Capnocytophaga_canimorsus
ASV8511	740	Klebsiella_pneumoniae
ASV8512	130	Corynebacterium_pseudotuberculosis
ASV8513	297	Burkholderia_cepacia
ASV8514	130	Corynebacterium_pseudotuberculosis
ASV8515	130	Corynebacterium_pseudotuberculosis
ASV8516	66	Elizabethkingia_meningoseptica
ASV8517	296	Bacillus_firmus
ASV8518	279	Klebsiella_pneumoniae
ASV8519	297	Burkholderia_cepacia
ASV8520	329	Lysinibacillus_fusiformis
ASV8521	631	Klebsiella_pneumoniae
ASV8522	174	Lysinibacillus_fusiformis
ASV8523	243	Burkholderia_pseudomallei
ASV8524	65	Elizabethkingia_meningoseptica
ASV8525	112	Kocuria_rosea
ASV8526	257	Porphyromonas_levii
ASV8527	698	Escherichia_coli
ASV8528	226	Porphyromonas_levii
ASV8529	837	Salmonella_enterica
ASV8530	285	Enterococcus_faecium
ASV8531	130	Corynebacterium_pseudotuberculosis
ASV8532	274	Lysinibacillus_fusiformis
ASV8533	119	Porphyromonas_levii
ASV8534	271	Bacillus_firmus
ASV8535	51	Sphingobacterium_multivorum
ASV8536	366	Lysinibacillus_sphaericus
ASV8537	228	Weissella_cibaria
ASV8538	822	Klebsiella_pneumoniae
ASV8539	906	Lactobacillus_plantarum
ASV8540	891	Escherichia_coli
ASV8541	130	Corynebacterium_pseudotuberculosis
ASV8542	250	Burkholderia_pseudomallei
ASV8543	931	Stenotrophomonas_maltophilia
ASV8544	108	Ornithobacterium_rhinotracheale
ASV8545	358	Lysinibacillus_sphaericus
ASV8546	130	Corynebacterium_pseudotuberculosis
ASV8547	479	Salmonella_enterica
ASV8548	302	Pantoea_agglomerans
ASV8549	618	Salmonella_enterica
ASV8550	130	Corynebacterium_pseudotuberculosis
ASV8551	352	Klebsiella_pneumoniae
ASV8552	343	Lysinibacillus_fusiformis
ASV8553	261	Staphylococcus_sciuri
ASV8554	160	Porphyromonas_levii
ASV8555	109	Mycobacterium_intracellulare
ASV8556	613	Lactobacillus_plantarum
ASV8557	931	Salmonella_enterica
ASV8558	130	Corynebacterium_pseudotuberculosis
ASV8559	358	Enterococcus_faecium
ASV8560	368	Lysinibacillus_sphaericus
ASV8561	130	Corynebacterium_pseudotuberculosis
ASV8562	294	Brucella_melitensis
ASV8563	58	Rathayibacter_toxicus
ASV8564	436	Salmonella_enterica
ASV8565	174	Lysinibacillus_fusiformis
ASV8566	790	Klebsiella_pneumoniae
ASV8567	414	Ensifer_meliloti
ASV8568	272	Porphyromonas_levii
ASV8569	360	Lysinibacillus_sphaericus
ASV8570	127	Kocuria_rosea
ASV8571	642	Klebsiella_pneumoniae
ASV8572	392	Klebsiella_pneumoniae
ASV8573	173	Lysinibacillus_fusiformis
ASV8574	362	Salmonella_enterica
ASV8575	68	Elizabethkingia_meningoseptica
ASV8576	696	Escherichia_coli
ASV8577	256	Klebsiella_pneumoniae
ASV8578	131	Porphyromonas_levii
ASV8579	747	Klebsiella_pneumoniae
ASV8580	358	Enterococcus_faecium
ASV8581	126	Kocuria_rosea
ASV8582	955	Salmonella_enterica
ASV8583	990	Salmonella_enterica
ASV8584	805	Klebsiella_pneumoniae
ASV8585	66	Elizabethkingia_meningoseptica
ASV8586	114	Kocuria_rosea
ASV8587	787	Salmonella_enterica
ASV8588	97	Ornithobacterium_rhinotracheale
ASV8589	69	Elizabethkingia_meningoseptica
ASV8590	130	Corynebacterium_pseudotuberculosis
ASV8591	151	Porphyromonas_levii
ASV8592	179	Riemerella_anatipestifer
ASV8593	182	Corynebacterium_glutamicum
ASV8594	693	Klebsiella_pneumoniae
ASV8595	130	Corynebacterium_pseudotuberculosis
ASV8596	295	Porphyromonas_levii
ASV8597	991	Salmonella_enterica
ASV8598	185	Mycobacterium_tuberculosis
ASV8599	51	Sphingobacterium_multivorum
ASV8600	68	Elizabethkingia_meningoseptica
ASV8601	791	Klebsiella_pneumoniae
ASV8602	613	Lactobacillus_casei
ASV8603	130	Corynebacterium_pseudotuberculosis
ASV8604	69	Ornithobacterium_rhinotracheale
ASV8605	130	Corynebacterium_pseudotuberculosis
ASV8606	175	Lysinibacillus_fusiformis
ASV8607	153	Lysinibacillus_fusiformis
ASV8608	415	Ensifer_meliloti
ASV8609	821	Salmonella_enterica
ASV8610	810	Salmonella_enterica
ASV8611	793	Klebsiella_pneumoniae
ASV8612	99	Porphyromonas_levii
ASV8613	368	Porphyromonas_levii
ASV8614	138	Pantoea_agglomerans
ASV8615	371	Porphyromonas_levii
ASV8616	153	Flavobacterium_psychrophilum
ASV8617	130	Corynebacterium_pseudotuberculosis
ASV8618	76	Capnocytophaga_canimorsus
ASV8619	110	Corynebacterium_glutamicum
ASV8620	79	Arthrobacter_agilis
ASV8621	741	Klebsiella_pneumoniae
ASV8622	379	Lysinibacillus_sphaericus
ASV8623	106	Corynebacterium_pseudotuberculosis
ASV8624	261	Klebsiella_pneumoniae
ASV8625	848	Salmonella_enterica
ASV8626	800	Salmonella_enterica
ASV8627	911	Lactobacillus_plantarum
ASV8628	130	Corynebacterium_pseudotuberculosis
ASV8629	296	Brucella_melitensis
ASV8630	736	Cronobacter_sakazakii
